thread,student,domain_name,domain_value,item_count,raw_score,max_points,true_theta,theta,se,scale_score,scale_score_se,performance_level
1,236,Overall,Overall,25,8,25,-1.0,-0.815087,0.44375,959,22,
1,237,Overall,Overall,25,8,25,-0.5,-0.69753,0.446508,965,22,
1,238,Overall,Overall,25,8,25,-2.0,-2.010245,0.4487,899,22,
1,239,Overall,Overall,25,6,25,-2.0,-2.504509,0.491484,875,25,
1,240,Overall,Overall,25,4,25,-2.0,-2.819694,0.565482,859,28,
1,241,Overall,Overall,25,11,25,-0.5,-0.431214,0.410358,978,21,
1,242,Overall,Overall,25,14,25,2.0,1.589384,0.424609,1079,21,
1,243,Overall,Overall,25,12,25,0.0,-0.184354,0.40799,991,20,
1,244,Overall,Overall,25,16,25,2.0,1.707567,0.441716,1085,22,
1,245,Overall,Overall,25,11,25,-1.0,-0.83079,0.414862,958,21,
1,246,Overall,Overall,25,11,25,-1.0,-1.334165,0.421141,933,21,
1,247,Overall,Overall,25,13,25,1.0,1.147471,0.415703,1057,21,
1,248,Overall,Overall,25,15,25,0.0,0.024547,0.421066,1001,21,
1,249,Overall,Overall,25,16,25,0.5,0.64289,0.43606,1032,22,
1,250,Overall,Overall,25,9,25,-1.0,-1.578465,0.431556,921,22,
1,251,Overall,Overall,25,8,25,-1.5,-1.24004,0.441124,938,22,
1,252,Overall,Overall,25,14,25,1.0,1.148984,0.421652,1057,21,
1,253,Overall,Overall,25,9,25,-1.5,-1.917851,0.443135,904,22,
1,254,Overall,Overall,25,5,25,-2.0,-2.525757,0.511476,874,26,
1,255,Overall,Overall,25,15,25,1.5,0.600823,0.418883,1030,21,
1,256,Overall,Overall,25,15,25,1.0,1.536821,0.433024,1077,22,
1,257,Overall,Overall,25,13,25,0.5,-0.211353,0.407256,989,20,
1,258,Overall,Overall,25,10,25,-1.5,-1.328706,0.419674,934,21,
1,259,Overall,Overall,25,14,25,-1.0,-0.618539,0.413517,969,21,
1,260,Overall,Overall,25,13,25,-0.5,-0.029599,0.408539,999,20,
1,261,Overall,Overall,25,4,25,-2.0,-2.85073,0.574037,857,29,
1,262,Overall,Overall,25,17,25,1.5,1.165578,0.436585,1058,22,
1,263,Overall,Overall,25,12,25,-0.5,-0.495861,0.41852,975,21,
1,264,Overall,Overall,25,15,25,1.5,1.219954,0.432337,1061,22,
1,265,Overall,Overall,25,18,25,1.5,1.578937,0.453614,1079,23,
1,266,Overall,Overall,25,14,25,0.0,-0.463248,0.409644,977,20,
1,267,Overall,Overall,25,15,25,1.5,1.722926,0.436039,1086,22,
1,268,Overall,Overall,25,14,25,1.0,0.803681,0.413558,1040,21,
1,269,Overall,Overall,25,13,25,0.5,1.232263,0.414978,1062,21,
1,270,Overall,Overall,25,21,25,2.0,2.631715,0.576552,1132,29,
1,271,Overall,Overall,25,12,25,0.0,-0.190759,0.412576,990,21,
1,272,Overall,Overall,25,10,25,-1.0,-0.41926,0.424138,979,21,
1,273,Overall,Overall,25,12,25,-1.5,-1.165531,0.432072,942,22,
1,274,Overall,Overall,25,5,25,-2.0,-2.612994,0.515388,869,26,
1,275,Overall,Overall,25,10,25,-0.5,-1.073806,0.414317,946,21,
1,276,Overall,Overall,25,14,25,1.0,0.246564,0.410885,1012,21,
1,277,Overall,Overall,25,12,25,-1.5,-0.894702,0.410642,955,21,
